TIPO_DATO;LOTE;COD_DIST;DISTRITO;COD_BARRIO;BARRIO;DIRECCION COMPLETA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;DIRECCIÓN COMPLETA AMPLIADA;MÁS INFORMACIÓN
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DEL APOSTOL SANTIAGO, 74;CALLE;DEL;APOSTOL SANTIAGO;Número;74;444469.2895;4475599.896;40.42918344;-3.65466426;"CALLE DEL APOSTOL SANTIAGO, 74 Colegio ""Nuestra Señora de las Victorias""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;154;CONCEPCION;CALLE DE JOSE DEL HIERRO 20;CALLE;DE;JOSE DEL HIERRO;Número;20;445132.6429;4476565.586;40.43792693;-3.64692768;CALLE DE JOSE DEL HIERRO 20 Centro Deportivo Municipal La Concepcion;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;154;CONCEPCION;CALLE DEL ESTRECHO DE COREA 1;CALLE;DEL;ESTRECHO DE COREA;Número;1;445053.9102;4476790.65;40.43994922;-3.64787541;"CALLE DEL ESTRECHO DE COREA 1 Centro de Salud ""Estrecho de Corea""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;159;COSTILLARES;CALLE DE ELADIO LOPEZ VILCHES, 16;CALLE;DE;ELADIO LOPEZ VILCHES;Número;16;443553.0359;4480551.169;40.47372526;-3.66590565;CALLE DE ELADIO LOPEZ VILCHES, 16;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;157;COLINA;CALLE DE ARTURO SORIA, 177;CALLE;DE;ARTURO SORIA;Número;177;444203.8919;4478774.945;40.45776816;-3.65807178;CALLE DE ARTURO SORIA, 177;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;154;CONCEPCION;CALLE DE LA VIRGEN DEL SAGRARIO 19;CALLE;DE LA;VIRGEN DEL SAGRARIO;Número;19;444829.1012;4476532.384;40.43760774;-3.65050357;CALLE DE LA VIRGEN DEL SAGRARIO 19;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;154;CONCEPCION;CALLE DE LA VIRGEN DE LA ALEGRIA 17;CALLE;DE LA;VIRGEN DE LA ALEGRIA;Número;17;444216.1547;4476059.956;40.43331097;-3.65768872;CALLE DE LA VIRGEN DE LA ALEGRIA 17 Parroquia Virgen del Coro;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;155;SAN PASCUAL;CALLE DE LA VIRGEN DE AFRICA, 38;CALLE;DE LA;VIRGEN DE AFRICA;Número;38;444445.7514;4476850.507;40.44044804;-3.65505107;CALLE DE LA VIRGEN DE AFRICA, 38;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;162;PIOVERA;CALLE DE JULIAN HERNANDEZ, 21;CALLE;DE;JULIAN HERNANDEZ;Número;21;444756.4148;4478460.425;40.45497171;-3.65152824;CALLE DE JULIAN HERNANDEZ, 21;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;164;PINAR DEL REY;CALLE DE CHAPARRAL, 7;CALLE;DE;CHAPARRAL;Número;7;446061.974;4480212.077;40.47083727;-3.63628061;CALLE DE CHAPARRAL, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;164;PINAR DEL REY;AVENIDA DE LA GRAN VIA DE HORTALEZA, 65;AVENIDA;DE LA;GRAN VIA DE HORTALEZA;Número;65;445403.234;4480039.101;40.46923598;-3.64403609;AVENIDA DE LA GRAN VIA DE HORTALEZA, 65;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;163;CANILLAS;CALLE DE PEGASO, 1;CALLE;DE;PEGASO;Número;1;444957.1618;4479378.573;40.46325618;-3.64924044;CALLE DE PEGASO, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;163;CANILLAS;CALLE DE ANDORRA, 16;CALLE;DE;ANDORRA;Número;16;445235.9763;4479006.196;40.45992004;-3.64591984;CALLE DE ANDORRA, 16;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;163;CANILLAS;CALLE DE UTRILLAS, 21;CALLE;DE;UTRILLAS;Número;21;445526.7449;4479281.059;40.46241526;-3.64251414;CALLE DE UTRILLAS, 21;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;163;CANILLAS;CALLE DE CALANDA, 30;CALLE;DE;CALANDA;Número;30;445630.2901;4479275.635;40.46237318;-3.64129243;CALLE DE CALANDA, 30 Mercadillo en la vía pública de la calle Alcorisa - camino Silvano ;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;164;PINAR DEL REY;CALLE DE LUIS BUITRAGO, 10;CALLE;DE;LUIS BUITRAGO;Número;10;444811.9044;4480543.667;40.47374228;-3.65105502;CALLE DE LUIS BUITRAGO, 10 Instalación deportiva básica;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;164;PINAR DEL REY;AVENIDA DE LA VIRGEN DEL CARMEN, 32;AVENIDA;DE LA;VIRGEN DEL CARMEN;Número;32;444716.1753;4480631.126;40.47452379;-3.6521919;AVENIDA DE LA VIRGEN DEL CARMEN, 32;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;164;PINAR DEL REY;CALLE DE ANGEL LUIS DE LA HERRAN, 38;CALLE;DE;ANGEL LUIS DE LA HERRAN;Número;38;444991.8115;4480150.04;40.47020822;-3.64889865;CALLE DE ANGEL LUIS DE LA HERRAN, 38;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;159;COSTILLARES;CALLE DEL JAZMIN, 18;CALLE;DEL;JAZMIN;Número;18;443415.279;4480961.936;40.47741625;-3.66756731;CALLE DEL JAZMIN, 18;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;165;APOSTOL SANTIAGO;CALLE DE VELEZ BLANCO, 56;CALLE;DE;VELEZ BLANCO;Número;56;443880.0409;4481065.395;40.4783798;-3.66209371;CALLE DE VELEZ BLANCO, 56;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;165;APOSTOL SANTIAGO;CALLE DE VELEZ BLANCO, 1;CALLE;DE;VELEZ BLANCO;Número;1;443779.4046;4480958.8;40.47741273;-3.66327148;"CALLE DE VELEZ BLANCO, 1 Centro Cívico ""El Querol""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;165;APOSTOL SANTIAGO;CALLE DEL GOLFO DE SALONICA, 2;CALLE;DEL;GOLFO DE SALONICA;Número;2;443614.2202;4480724.953;40.47529493;-3.66519935;CALLE DEL GOLFO DE SALONICA, 2 SuperSol;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;AVENIDA DE FRANCISCO PI Y MARGALL, 83;AVENIDA;DE;FRANCISCO PI Y MARGALL;Número;83;443790.6952;4482680.725;40.49292536;-3.66329097;AVENIDA DE FRANCISCO PI Y MARGALL, 83;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DE LA PRINCESA DE EBOLI, 29;CALLE;DE LA;PRINCESA DE EBOLI;Número;29;444487.2601;4482386.871;40.49032507;-3.65504601;CALLE DE LA PRINCESA DE EBOLI, 29;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;161;PALOMAS;CALLE DEL BOJ, 5;CALLE;DEL;BOJ;Número;5;447602.5789;4478514.357;40.45564188;-3.61796768;CALLE DEL BOJ, 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;AVENIDA DE LOS POBLADOS, 62;AVENIDA;DE LOS;POBLADOS;Número;62;435391.8088;4470756.47;40.38489658;-3.76118072;AVENIDA DE LOS POBLADOS, 62 Mercadillo en la vía pública de Rafael Finat ;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA;094;VALDEZARZA;CALLE DE ANTONIO MACHADO, 20;CALLE;DE;ANTONIO MACHADO;Número;20;438988.2002;4479818.296;40.46680049;-3.71968271;"CALLE DE ANTONIO MACHADO, 20 Centro Cultural ""Julio Cortazar""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA;091;CASA DE CAMPO;CALLE DE SANTA FE, 1;CALLE;DE;SANTA FE;Número;1;437628.9981;4475869.551;40.43112785;-3.73532653;"CALLE DE SANTA FE, 1 Centro Deportivo Municipal ""José María Cagigal""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA;091;CASA DE CAMPO;PASEO DEL REY, 35;PASEO;DEL;REY;Número;35;438670.6849;4475216.173;40.42531941;-3.72298341;PASEO DEL REY, 35 Punto Limpio Fijo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;14;MORATALAZ;141;PAVONES;CALLE DE LA FUENTE CARRANTONA, 7;CALLE;DE LA;FUENTE CARRANTONA;Número;7;445960.5934;4472346.946;40.39997713;-3.63680766;CALLE DE LA FUENTE CARRANTONA, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;14;MORATALAZ;146;VINATEROS;AVENIDA DE MORATALAZ, 64;AVENIDA;DE;MORATALAZ;Número;64;444787.736;4473006.673;40.40584341;-3.65068515;AVENIDA DE MORATALAZ, 64 Hacienda de Pavones;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;14;MORATALAZ;143;MARROQUINA;CALLE DE MERIDA, 1;CALLE;DE;MERIDA;Número;1;445967.9886;4473252.858;40.40813863;-3.63679742;CALLE DE MERIDA, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;14;MORATALAZ;145;FONTARRON;CALLE DE LA HACIENDA DE PAVONES, 204;CALLE;DE LA;HACIENDA DE PAVONES;Número;204;445714.4958;4472611.185;40.40234156;-3.63973006;CALLE DE LA HACIENDA DE PAVONES, 204;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;14;MORATALAZ;143;MARROQUINA;CALLE DE JOSE BERGAMIN, 9;CALLE;DE;JOSE BERGAMIN;Número;9;446572.9084;4473539.789;40.41076252;-3.6296926;CALLE DE JOSE BERGAMIN, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;131;ENTREVIAS;CALLE DE PEDROCHES, 8;CALLE;DE;PEDROCHES;Número;8;443181.1468;4470022.437;40.3788516;-3.66935161;CALLE DE PEDROCHES, 8;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;134;PALOMERAS SURESTE;CALLE DE TORREMOLINOS 3;CALLE;DE;TORREMOLINOS;Número;3;445500.5026;4470686.303;40.38498704;-3.642087;CALLE DE TORREMOLINOS 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;136;NUMANCIA;CALLE DEL ALTO DEL LEON, 12;CALLE;DEL;ALTO DEL LEON;Número;12;444112.8372;4472297.387;40.39940872;-3.65857617;CALLE DEL ALTO DEL LEON, 12;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;CALLE DE LA REGALADA, 7;CALLE;DE;LA REGALADA;Número;7;442791.5486;4472871.39;40.40448993;-3.67419686;CALLE DE LA REGALADA, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;032;ADELFAS;AVENIDA DE LA CIUDAD DE BARCELONA, 208;AVENIDA;DE LA;CIUDAD DE BARCELONA;Número;208;442962.7479;4472340.46;40.39971877;-3.67213185;AVENIDA DE LA CIUDAD DE BARCELONA, 208;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DEL PEZ AUSTRAL, 14;CALLE;DEL;PEZ AUSTRAL;Número;14;443506.5912;4473690.417;40.41191701;-3.66584339;CALLE DEL PEZ AUSTRAL, 14;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;036;NIÑO JESUS;CALLE DEL DOCTOR ESQUERDO, 111;CALLE;DEL;DOCTOR ESQUERDO;Número;111;443163.3687;4473770.999;40.41261956;-3.66989562;CALLE DEL DOCTOR ESQUERDO, 111;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;036;NIÑO JESUS;AVENIDA DEL MEDITERRANEO, 3;AVENIDA;DEL;MEDITERRANEO;Número;3;442519.4792;4473224.82;40.40765508;-3.67743488;AVENIDA DEL MEDITERRANEO, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;036;NIÑO JESUS;CALLE DEL CONDE DE CARTAGENA, 7;CALLE;DEL;CONDE DE CARTAGENA;Número;7;442607.9123;4473370.21;40.40897093;-3.67640584;CALLE DEL CONDE DE CARTAGENA, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;042;GOYA;CALLE DEL DUQUE DE SESTO, 43;CALLE;DEL;DUQUE DE SESTO;Número;43;442909.296;4474856.594;40.42238179;-3.67298745;CALLE DEL DUQUE DE SESTO, 43;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;042;GOYA;CALLE DEL GENERAL DIAZ PORLIER, 9;CALLE;DEL;GENERAL DIAZ PORLIER;Número;9;442549.3807;4475177.247;40.42524562;-3.67725884;CALLE DEL GENERAL DIAZ PORLIER, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;042;GOYA;CALLE DEL GENERAL PARDIÑAS, 18;CALLE;DEL;GENERAL PARDIÑAS;Número;18;442427.8947;4475172.089;40.42519076;-3.67869042;CALLE DEL GENERAL PARDIÑAS, 18;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;042;GOYA;CALLE DE MONTESA, 10;CALLE;DE;MONTESA;Número;10;442969.2152;4475409.866;40.42737006;-3.67233079;CALLE DE MONTESA, 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;042;GOYA;CALLE DE LAS MARTIRES CONCEPCIONISTAS, 3;CALLE;DE LAS;MARTIRES CONCEPCIONISTAS;Número;3;443112.5441;4475413.547;40.42741304;-3.67064154;CALLE DE LAS MARTIRES CONCEPCIONISTAS, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;043;FUENTE DEL BERRO;CALLE DE ALMERIA 7;CALLE;DE;ALMERIA;Número;7;443836.6871;4475651.964;40.42961003;-3.66212629;CALLE DE ALMERIA 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE ARDEMANS, 30;CALLE;DE;ARDEMANS;Número;30;443005.1508;4476170.23;40.43422227;-3.67197536;CALLE DE ARDEMANS, 30;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;AVENIDA DE CAMILO JOSE CELA, 45;AVENIDA;DE;CAMILO JOSE CELA;Número;45;443481.5404;4476923.02;40.4410363;-3.666426;AVENIDA DE CAMILO JOSE CELA, 45 Colegio;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE OLTRA, 10;CALLE;DE;OLTRA;Número;10;443545.934;4476598.625;40.43811836;-3.66563794;CALLE DE OLTRA, 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;045;LISTA;CALLE DEL GENERAL PARDIÑAS, 79;CALLE;DEL;GENERAL PARDIÑAS;Número;79;442504.6939;4476247.01;40.4348795;-3.67788236;CALLE DEL GENERAL PARDIÑAS, 79;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;046;CASTELLANA;CALLE DE NUÑEZ DE BALBOA, 109;CALLE;DE;NUÑEZ DE BALBOA;Número;109;442170.8178;4476402.193;40.43625431;-3.68183269;CALLE DE NUÑEZ DE BALBOA, 109;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;043;FUENTE DEL BERRO;CALLE DEL ALCALDE SAINZ DE BARANDA, 94;CALLE;DEL;ALCALDE SAINZ DE BARANDA;Número;94;443981.2304;4474733.226;40.42134328;-3.66034138;CALLE DEL ALCALDE SAINZ DE BARANDA, 94 Centro Deportivo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;203;AMPOSTA;CALLE DE POBLADURA DEL VALLE, 5;CALLE;DE;POBLADURA DEL VALLE;Número;5;446973.4247;4474875.236;40.42281867;-3.62508371;CALLE DE POBLADURA DEL VALLE, 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;201;SIMANCAS;CALLE DEL CASTILLO DE SIMANCAS, 41;CALLE;DEL;CASTILLO DE SIMANCAS;Número;41;447122.5156;4475726.878;40.43050025;-3.62339714;CALLE DEL CASTILLO DE SIMANCAS, 41;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;201;SIMANCAS;CALLE DE VALDECANILLAS, 49;CALLE;DE;VALDECANILLAS;Número;49;446995.9961;4475973.206;40.43271127;-3.62490919;CALLE DE VALDECANILLAS, 49;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;201;SIMANCAS;CALLE DE VALDECANILLAS, 26;CALLE;DE;VALDECANILLAS;Número;26;446644.314;4475783.809;40.43098258;-3.62903933;CALLE DE VALDECANILLAS, 26;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;201;SIMANCAS;CALLE DE LOS HERMANOS GARCIA NOBLEJAS, 51;CALLE;DE LOS;HERMANOS GARCIA NOBLEJAS;Número;51;446404.9098;4475633.665;40.42961461;-3.63184898;CALLE DE LOS HERMANOS GARCIA NOBLEJAS, 51;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;201;SIMANCAS;CALLE DE ALCALA, 432;CALLE;DE;ALCALA;Número;432;446037.7222;4476600.366;40.43829947;-3.63625969;CALLE DE ALCALA, 432;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;208;SALVADOR;CALLE DE ALCALA, 468;CALLE;DE;ALCALA;Número;468;446308.9424;4476703.076;40.43924229;-3.63307065;CALLE DE ALCALA, 468;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;206;REJAS;CALLE DE FEBRERO, 2;CALLE;DE;FEBRERO;Número;2;451389.2298;4477513.672;40.44685718;-3.57323406;CALLE DE FEBRERO, 2 Centro Social Fin de Semana;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;207;CANILLEJAS;CALLE DE SAN MARIANO, 5;CALLE;DE;SAN MARIANO;Número;5;447938.5955;4477322.939;40.44493;-3.61390729;CALLE DE SAN MARIANO, 5 Centro Salud Canillejas;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;205;ROSAS;PASEO DE GINEBRA, 30;PASEO;DE;GINEBRA;Número;30;448990.5263;4474808.945;40.42234758;-3.60130182;PASEO DE GINEBRA, 30;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS;205;ROSAS;CALLE DE SOFIA, 56;CALLE;DE;SOFIA;Número;56;448998.9109;4475468.587;40.42829057;-3.6012559;CALLE DE SOFIA, 56 Ahorramás;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;122;ORCASUR;CALLE DE ARENAS DEL REY, 1;CALLE;DE;ARENAS DEL REY;Número;1;440482.3125;4468534.609;40.36526005;-3.70100398;CALLE DE ARENAS DEL REY, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;191;CASCO HISTORICO DE VICALVARO;CALLE DE LOS MANANTIALES, 6;CALLE;DE LOS;MANANTIALES;Número;6;448568.5031;4473328.802;40.40898751;-3.60615671;CALLE DE LOS MANANTIALES, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;191;CASCO HISTORICO DE VICALVARO;CALLE DE CALAHORRA, 17;CALLE;DE;CALAHORRA;Número;17;447969.3875;4473107.397;40.40695572;-3.61319923;CALLE DE CALAHORRA, 17;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;192;VALDEBERNARDO;BULEVAR DE JOSE PRAT, 18;BULEVAR;DE;JOSE PRAT;Número;18;447118.4888;4472047.421;40.39735316;-3.62313875;BULEVAR DE JOSE PRAT, 18;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;191;CASCO HISTORICO DE VICALVARO;CALLE DEL MERCURIO, 75;CALLE;DEL;MERCURIO;Número;75;448970.9254;4472812.751;40.40436334;-3.60137275;CALLE DEL MERCURIO, 75 Cementerio;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA VALLECAS;183;ENSANCHE DE VALLECAS;CALLE DE QUIJORNA, 4;CALLE;DE;QUIJORNA;Número;4;447028.5581;4468745.761;40.36760387;-3.62392393;CALLE DE QUIJORNA, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA VALLECAS;183;ENSANCHE DE VALLECAS;AVENIDA DE LA GAVIA, 39;AVENIDA;DE;LA GAVIA;Número;39;447871.7712;4469008.435;40.37002338;-3.61401416;AVENIDA DE LA GAVIA, 39;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA VALLECAS;182;SANTA EUGENIA;AVENIDA DE SANTA EUGENIA, 45;AVENIDA;DE;SANTA EUGENIA;Número;45;448143.4718;4470423.052;40.38278419;-3.61092909;AVENIDA DE SANTA EUGENIA, 45;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA VALLECAS;182;SANTA EUGENIA;CALLE DE PUENTELARRA, 1;CALLE;DE;PUENTELARRA;Número;1;448559.8352;4470579.353;40.38421807;-3.60603674;CALLE DE PUENTELARRA, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA VALLECAS;183;ENSANCHE DE VALLECAS;AVENIDA DEL ENSANCHE DE VALLECAS, 11;AVENIDA;DEL;ENSANCHE DE VALLECAS;Número;11;448030.8642;4469019.85;40.37013615;-3.61214125;AVENIDA DEL ENSANCHE DE VALLECAS, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
